Lead I,Lead II,Lead III,Lead aVR,Lead aVL,Lead aVF,Lead V1,Lead V2,Lead V3,Lead V4,Lead V5,Lead V6
704.0,688.0,336.0,235.0,598.0,300.0,563.0,1225.0,2079.0,2313.0,1504.0,833.0
695.0,685.0,342.0,253.0,572.0,307.0,563.0,1222.0,2073.0,2320.0,1507.0,833.0
692.0,682.0,342.0,279.0,553.0,301.0,563.0,1225.0,2073.0,2313.0,1504.0,833.0
714.0,684.0,322.0,266.0,556.0,311.0,569.0,1225.0,2082.0,2313.0,1501.0,833.0
732.0,685.0,304.0,248.0,564.0,321.0,575.0,1232.0,2085.0,2313.0,1504.0,826.0
707.0,688.0,333.0,235.0,579.0,318.0,578.0,1232.0,2088.0,2310.0,1492.0,826.0
698.0,682.0,336.0,233.0,578.0,321.0,575.0,1232.0,2079.0,2307.0,1492.0,826.0
704.0,682.0,329.0,233.0,565.0,335.0,575.0,1232.0,2082.0,2301.0,1485.0,820.0
720.0,679.0,311.0,213.0,581.0,339.0,575.0,1232.0,2085.0,2307.0,1485.0,826.0
724.0,686.0,314.0,216.0,575.0,342.0,575.0,1225.0,2082.0,2310.0,1492.0,826.0
745.0,691.0,298.0,219.0,564.0,350.0,569.0,1219.0,2073.0,2307.0,1492.0,820.0
734.0,690.0,308.0,246.0,541.0,346.0,563.0,1219.0,2073.0,2307.0,1495.0,829.0
742.0,691.0,301.0,269.0,520.0,343.0,569.0,1219.0,2079.0,2307.0,1498.0,826.0
734.0,681.0,298.0,261.0,536.0,336.0,572.0,1228.0,2082.0,2326.0,1513.0,839.0
732.0,673.0,292.0,241.0,557.0,334.0,582.0,1232.0,2085.0,2326.0,1523.0,845.0
760.0,677.0,268.0,238.0,580.0,315.0,585.0,1235.0,2092.0,2323.0,1526.0,851.0
776.0,691.0,267.0,251.0,572.0,311.0,582.0,1238.0,2092.0,2326.0,1529.0,851.0
740.0,682.0,293.0,254.0,580.0,298.0,588.0,1238.0,2082.0,2323.0,1526.0,851.0
729.0,685.0,308.0,252.0,582.0,298.0,582.0,1232.0,2079.0,2320.0,1523.0,851.0
726.0,687.0,313.0,246.0,591.0,296.0,572.0,1232.0,2079.0,2316.0,1523.0,848.0
735.0,695.0,311.0,244.0,594.0,295.0,569.0,1225.0,2079.0,2320.0,1517.0,845.0
707.0,684.0,328.0,248.0,576.0,310.0,572.0,1238.0,2073.0,2326.0,1517.0,839.0
701.0,679.0,329.0,249.0,566.0,318.0,569.0,1238.0,2073.0,2326.0,1510.0,845.0
717.0,681.0,316.0,243.0,580.0,310.0,572.0,1235.0,2076.0,2323.0,1504.0,842.0
710.0,676.0,317.0,236.0,576.0,320.0,575.0,1238.0,2085.0,2326.0,1504.0,839.0
717.0,682.0,317.0,231.0,571.0,331.0,578.0,1244.0,2082.0,2326.0,1507.0,836.0
729.0,691.0,314.0,229.0,573.0,331.0,575.0,1238.0,2073.0,2326.0,1510.0,833.0
710.0,687.0,328.0,235.0,566.0,333.0,572.0,1235.0,2073.0,2326.0,1510.0,833.0
695.0,679.0,336.0,238.0,559.0,336.0,569.0,1232.0,2073.0,2332.0,1510.0,833.0
718.0,690.0,323.0,239.0,556.0,338.0,572.0,1225.0,2070.0,2326.0,1510.0,833.0
748.0,701.0,304.0,243.0,554.0,336.0,569.0,1225.0,2067.0,2332.0,1517.0,839.0
728.0,693.0,317.0,238.0,559.0,336.0,563.0,1222.0,2067.0,2335.0,1523.0,836.0
726.0,688.0,314.0,239.0,556.0,337.0,563.0,1225.0,2073.0,2332.0,1523.0,839.0
717.0,682.0,317.0,253.0,549.0,331.0,572.0,1225.0,2070.0,2326.0,1517.0,839.0
710.0,670.0,311.0,257.0,550.0,326.0,575.0,1225.0,2073.0,2326.0,1510.0,839.0
712.0,662.0,301.0,259.0,557.0,317.0,578.0,1235.0,2079.0,2320.0,1504.0,833.0
720.0,663.0,295.0,260.0,567.0,306.0,582.0,1238.0,2085.0,2313.0,1498.0,833.0
740.0,680.0,292.0,258.0,566.0,309.0,582.0,1238.0,2088.0,2316.0,1501.0,842.0
751.0,691.0,292.0,254.0,579.0,300.0,582.0,1244.0,2092.0,2320.0,1498.0,839.0
767.0,695.0,279.0,252.0,587.0,293.0,578.0,1244.0,2092.0,2320.0,1498.0,836.0
789.0,701.0,264.0,255.0,591.0,287.0,575.0,1244.0,2098.0,2320.0,1492.0,833.0
778.0,700.0,273.0,238.0,602.0,293.0,575.0,1244.0,2088.0,2326.0,1507.0,833.0
748.0,685.0,289.0,216.0,607.0,309.0,575.0,1244.0,2085.0,2320.0,1504.0,839.0
734.0,688.0,306.0,217.0,606.0,310.0,582.0,1250.0,2092.0,2320.0,1510.0,836.0
714.0,679.0,317.0,211.0,607.0,314.0,582.0,1250.0,2098.0,2320.0,1504.0,833.0
720.0,681.0,313.0,218.0,597.0,318.0,582.0,1250.0,2092.0,2323.0,1501.0,833.0
732.0,676.0,295.0,223.0,595.0,315.0,575.0,1250.0,2085.0,2320.0,1498.0,833.0
729.0,679.0,301.0,228.0,605.0,300.0,582.0,1247.0,2098.0,2329.0,1507.0,839.0
726.0,688.0,314.0,233.0,606.0,293.0,582.0,1244.0,2092.0,2338.0,1517.0,839.0
709.0,678.0,320.0,246.0,588.0,299.0,575.0,1238.0,2082.0,2341.0,1520.0,839.0
689.0,660.0,323.0,258.0,561.0,314.0,575.0,1244.0,2079.0,2338.0,1523.0,845.0
690.0,668.0,329.0,253.0,574.0,306.0,575.0,1247.0,2088.0,2338.0,1520.0,842.0
710.0,682.0,323.0,244.0,579.0,309.0,569.0,1244.0,2092.0,2345.0,1523.0,839.0
698.0,671.0,325.0,253.0,569.0,310.0,575.0,1238.0,2082.0,2345.0,1529.0,839.0
701.0,660.0,311.0,254.0,556.0,323.0,575.0,1238.0,2079.0,2345.0,1529.0,839.0
721.0,668.0,298.0,256.0,569.0,308.0,575.0,1238.0,2082.0,2345.0,1529.0,839.0
739.0,673.0,286.0,263.0,556.0,314.0,575.0,1232.0,2079.0,2345.0,1529.0,833.0
731.0,679.0,299.0,266.0,552.0,315.0,566.0,1232.0,2079.0,2345.0,1526.0,839.0
714.0,691.0,329.0,264.0,557.0,311.0,563.0,1232.0,2073.0,2345.0,1529.0,845.0
704.0,688.0,336.0,254.0,577.0,301.0,569.0,1235.0,2082.0,2345.0,1532.0,845.0
707.0,682.0,326.0,251.0,591.0,292.0,569.0,1238.0,2085.0,2351.0,1529.0,851.0
704.0,675.0,322.0,249.0,580.0,303.0,560.0,1228.0,2076.0,2357.0,1535.0,861.0
707.0,663.0,308.0,251.0,591.0,292.0,550.0,1225.0,2067.0,2357.0,1535.0,858.0
732.0,673.0,292.0,252.0,564.0,317.0,535.0,1213.0,2070.0,2351.0,1532.0,864.0
745.0,685.0,292.0,261.0,550.0,321.0,538.0,1207.0,2067.0,2357.0,1535.0,864.0
770.0,688.0,270.0,254.0,559.0,320.0,544.0,1210.0,2067.0,2341.0,1526.0,858.0
785.0,691.0,258.0,252.0,559.0,321.0,538.0,1207.0,2054.0,2338.0,1529.0,851.0
796.0,705.0,261.0,255.0,548.0,330.0,544.0,1203.0,2057.0,2338.0,1520.0,845.0
795.0,707.0,264.0,257.0,550.0,326.0,550.0,1207.0,2067.0,2338.0,1517.0,833.0
772.0,690.0,270.0,260.0,550.0,323.0,547.0,1207.0,2060.0,2335.0,1513.0,829.0
742.0,670.0,279.0,258.0,551.0,323.0,550.0,1200.0,2060.0,2332.0,1517.0,833.0
717.0,662.0,297.0,248.0,581.0,304.0,550.0,1200.0,2063.0,2332.0,1513.0,829.0
679.0,654.0,326.0,246.0,595.0,292.0,550.0,1182.0,2060.0,2332.0,1510.0,833.0
695.0,663.0,320.0,249.0,585.0,298.0,553.0,1185.0,2051.0,2338.0,1520.0,829.0
707.0,663.0,308.0,255.0,586.0,292.0,557.0,1182.0,2042.0,2332.0,1517.0,826.0
710.0,665.0,306.0,261.0,573.0,298.0,544.0,1182.0,2042.0,2329.0,1517.0,829.0
710.0,660.0,301.0,266.0,578.0,289.0,544.0,1182.0,2048.0,2345.0,1517.0,833.0
724.0,683.0,311.0,269.0,566.0,298.0,544.0,1185.0,2042.0,2345.0,1513.0,836.0
739.0,691.0,304.0,276.0,564.0,293.0,544.0,1182.0,2042.0,2345.0,1504.0,839.0
745.0,695.0,301.0,260.0,576.0,296.0,547.0,1178.0,2042.0,2341.0,1507.0,839.0
776.0,698.0,273.0,261.0,573.0,298.0,544.0,1182.0,2042.0,2345.0,1504.0,833.0
769.0,690.0,273.0,264.0,561.0,308.0,544.0,1178.0,2042.0,2338.0,1510.0,836.0
745.0,685.0,292.0,261.0,564.0,308.0,550.0,1182.0,2035.0,2338.0,1510.0,839.0
732.0,685.0,304.0,284.0,524.0,325.0,557.0,1185.0,2042.0,2335.0,1510.0,833.0
710.0,682.0,323.0,291.0,500.0,342.0,557.0,1188.0,2042.0,2338.0,1510.0,833.0
707.0,675.0,319.0,291.0,514.0,328.0,560.0,1178.0,2026.0,2329.0,1501.0,829.0
710.0,673.0,314.0,283.0,525.0,325.0,563.0,1175.0,2017.0,2326.0,1498.0,826.0
717.0,678.0,313.0,283.0,529.0,321.0,560.0,1172.0,2013.0,2329.0,1504.0,829.0
726.0,673.0,298.0,271.0,550.0,312.0,557.0,1163.0,2017.0,2332.0,1510.0,833.0
734.0,671.0,289.0,274.0,546.0,313.0,560.0,1163.0,2017.0,2345.0,1520.0,842.0
729.0,670.0,292.0,274.0,539.0,320.0,563.0,1163.0,2017.0,2357.0,1529.0,851.0
726.0,674.0,299.0,259.0,557.0,316.0,572.0,1166.0,2020.0,2360.0,1535.0,864.0
739.0,673.0,286.0,257.0,569.0,308.0,588.0,1163.0,2023.0,2363.0,1542.0,870.0
735.0,671.0,288.0,262.0,551.0,320.0,591.0,1166.0,2020.0,2373.0,1548.0,870.0
732.0,673.0,292.0,277.0,528.0,328.0,600.0,1169.0,2023.0,2376.0,1548.0,870.0
734.0,671.0,289.0,274.0,539.0,320.0,600.0,1172.0,2020.0,2373.0,1548.0,870.0
742.0,666.0,276.0,269.0,548.0,315.0,600.0,1175.0,2023.0,2370.0,1548.0,864.0
751.0,671.0,271.0,278.0,546.0,310.0,607.0,1175.0,2023.0,2357.0,1542.0,864.0
767.0,676.0,261.0,289.0,541.0,303.0,607.0,1175.0,2017.0,2351.0,1535.0,858.0
770.0,685.0,267.0,269.0,557.0,306.0,607.0,1178.0,2026.0,2354.0,1529.0,851.0
782.0,691.0,261.0,263.0,570.0,300.0,607.0,1182.0,2023.0,2357.0,1529.0,851.0
776.0,685.0,261.0,261.0,572.0,300.0,619.0,1191.0,2026.0,2354.0,1532.0,851.0
767.0,682.0,267.0,260.0,572.0,301.0,619.0,1194.0,2023.0,2351.0,1529.0,851.0
781.0,688.0,259.0,271.0,551.0,311.0,628.0,1197.0,2035.0,2354.0,1532.0,851.0
757.0,688.0,283.0,285.0,531.0,317.0,625.0,1200.0,2035.0,2357.0,1529.0,851.0
756.0,685.0,281.0,276.0,552.0,306.0,632.0,1207.0,2035.0,2354.0,1529.0,854.0
751.0,685.0,286.0,268.0,566.0,300.0,625.0,1207.0,2035.0,2351.0,1529.0,858.0
748.0,684.0,288.0,278.0,552.0,303.0,616.0,1210.0,2035.0,2360.0,1535.0,858.0
745.0,673.0,279.0,286.0,547.0,300.0,607.0,1207.0,2035.0,2370.0,1542.0,864.0
746.0,682.0,288.0,282.0,540.0,311.0,600.0,1207.0,2035.0,2370.0,1538.0,867.0
757.0,695.0,289.0,285.0,526.0,321.0,607.0,1219.0,2042.0,2370.0,1542.0,864.0
765.0,696.0,283.0,292.0,517.0,324.0,613.0,1219.0,2051.0,2366.0,1529.0,854.0
764.0,701.0,289.0,289.0,517.0,326.0,613.0,1219.0,2054.0,2357.0,1517.0,845.0
751.0,705.0,306.0,285.0,526.0,321.0,607.0,1222.0,2054.0,2357.0,1523.0,854.0
751.0,707.0,308.0,289.0,526.0,317.0,600.0,1219.0,2054.0,2357.0,1529.0,864.0
729.0,685.0,308.0,276.0,546.0,310.0,603.0,1225.0,2054.0,2357.0,1520.0,854.0
695.0,651.0,308.0,268.0,561.0,305.0,600.0,1232.0,2060.0,2357.0,1523.0,851.0
705.0,658.0,304.0,262.0,564.0,306.0,603.0,1238.0,2067.0,2354.0,1517.0,845.0
723.0,673.0,301.0,277.0,547.0,309.0,607.0,1257.0,2079.0,2363.0,1523.0,845.0
710.0,674.0,315.0,282.0,545.0,306.0,613.0,1260.0,2095.0,2363.0,1523.0,845.0
714.0,676.0,314.0,280.0,545.0,308.0,607.0,1263.0,2098.0,2357.0,1517.0,851.0
727.0,681.0,305.0,293.0,522.0,318.0,594.0,1250.0,2092.0,2363.0,1526.0,851.0
764.0,682.0,270.0,305.0,495.0,333.0,594.0,1250.0,2085.0,2363.0,1529.0,851.0
777.0,693.0,267.0,314.0,494.0,325.0,594.0,1247.0,2088.0,2363.0,1535.0,851.0
785.0,704.0,270.0,318.0,479.0,336.0,594.0,1250.0,2092.0,2370.0,1529.0,851.0
776.0,707.0,283.0,314.0,482.0,336.0,594.0,1247.0,2088.0,2360.0,1532.0,845.0
779.0,713.0,286.0,310.0,491.0,333.0,594.0,1244.0,2079.0,2357.0,1535.0,851.0
775.0,710.0,287.0,297.0,502.0,333.0,588.0,1241.0,2082.0,2357.0,1542.0,851.0
764.0,707.0,295.0,280.0,526.0,326.0,575.0,1238.0,2085.0,2357.0,1542.0,845.0
744.0,685.0,293.0,284.0,524.0,325.0,575.0,1235.0,2076.0,2360.0,1535.0,842.0
710.0,663.0,304.0,291.0,514.0,328.0,575.0,1238.0,2067.0,2357.0,1529.0,839.0
714.0,674.0,312.0,288.0,516.0,330.0,572.0,1238.0,2073.0,2363.0,1538.0,848.0
726.0,685.0,311.0,291.0,514.0,328.0,575.0,1244.0,2085.0,2363.0,1542.0,845.0
732.0,693.0,313.0,297.0,517.0,320.0,578.0,1250.0,2088.0,2354.0,1526.0,845.0
729.0,688.0,311.0,296.0,514.0,323.0,582.0,1250.0,2098.0,2351.0,1523.0,845.0
720.0,679.0,311.0,309.0,502.0,321.0,582.0,1241.0,2092.0,2351.0,1526.0,848.0
720.0,682.0,314.0,308.0,498.0,326.0,582.0,1238.0,2098.0,2357.0,1523.0,839.0
718.0,696.0,329.0,307.0,504.0,322.0,575.0,1244.0,2095.0,2354.0,1529.0,839.0
726.0,701.0,326.0,308.0,494.0,331.0,582.0,1244.0,2092.0,2351.0,1529.0,845.0
725.0,690.0,317.0,304.0,496.0,333.0,572.0,1238.0,2095.0,2357.0,1523.0,848.0
723.0,691.0,320.0,294.0,512.0,326.0,557.0,1244.0,2092.0,2351.0,1523.0,845.0
723.0,682.0,311.0,291.0,511.0,331.0,563.0,1244.0,2092.0,2357.0,1529.0,854.0
723.0,676.0,304.0,296.0,514.0,323.0,557.0,1244.0,2092.0,2357.0,1529.0,851.0
740.0,682.0,294.0,304.0,506.0,322.0,560.0,1241.0,2095.0,2351.0,1526.0,854.0
764.0,685.0,273.0,307.0,506.0,320.0,569.0,1244.0,2098.0,2357.0,1523.0,851.0
762.0,687.0,276.0,310.0,502.0,320.0,572.0,1257.0,2101.0,2348.0,1517.0,842.0
760.0,673.0,264.0,310.0,491.0,333.0,575.0,1263.0,2098.0,2332.0,1504.0,833.0
756.0,677.0,273.0,308.0,491.0,334.0,575.0,1260.0,2110.0,2338.0,1507.0,833.0
767.0,679.0,264.0,305.0,500.0,328.0,582.0,1263.0,2117.0,2338.0,1510.0,833.0
810.0,707.0,248.0,308.0,496.0,329.0,585.0,1266.0,2110.0,2351.0,1517.0,845.0
829.0,729.0,251.0,314.0,486.0,333.0,588.0,1269.0,2104.0,2357.0,1529.0,858.0
807.0,720.0,264.0,321.0,485.0,327.0,585.0,1266.0,2101.0,2357.0,1532.0,858.0
795.0,704.0,261.0,330.0,473.0,330.0,588.0,1269.0,2104.0,2357.0,1529.0,858.0
797.0,700.0,254.0,322.0,481.0,330.0,585.0,1260.0,2107.0,2354.0,1532.0,851.0
789.0,698.0,261.0,318.0,498.0,317.0,575.0,1257.0,2104.0,2351.0,1529.0,845.0
762.0,690.0,279.0,317.0,509.0,307.0,578.0,1257.0,2098.0,2354.0,1523.0,848.0
735.0,682.0,298.0,307.0,539.0,287.0,575.0,1250.0,2092.0,2357.0,1529.0,845.0
735.0,677.0,293.0,305.0,531.0,298.0,575.0,1244.0,2088.0,2363.0,1532.0,839.0
729.0,679.0,301.0,313.0,517.0,303.0,575.0,1244.0,2085.0,2357.0,1529.0,839.0
732.0,682.0,301.0,321.0,507.0,305.0,575.0,1244.0,2104.0,2357.0,1529.0,842.0
735.0,685.0,301.0,333.0,491.0,309.0,582.0,1250.0,2104.0,2357.0,1529.0,839.0
742.0,693.0,303.0,337.0,477.0,319.0,572.0,1253.0,2101.0,2363.0,1529.0,845.0
748.0,710.0,314.0,332.0,475.0,326.0,563.0,1257.0,2092.0,2376.0,1535.0,851.0
770.0,713.0,295.0,323.0,479.0,331.0,575.0,1247.0,2088.0,2370.0,1538.0,854.0
782.0,720.0,289.0,318.0,479.0,336.0,569.0,1244.0,2092.0,2376.0,1542.0,851.0
759.0,710.0,303.0,326.0,475.0,332.0,566.0,1257.0,2098.0,2370.0,1529.0,848.0
748.0,707.0,311.0,329.0,481.0,323.0,569.0,1250.0,2092.0,2357.0,1517.0,845.0
746.0,701.0,306.0,317.0,507.0,310.0,569.0,1247.0,2095.0,2351.0,1513.0,845.0
742.0,701.0,311.0,308.0,526.0,298.0,575.0,1250.0,2092.0,2357.0,1517.0,845.0
742.0,704.0,314.0,326.0,496.0,311.0,566.0,1253.0,2095.0,2351.0,1517.0,845.0
732.0,704.0,323.0,335.0,478.0,320.0,575.0,1250.0,2092.0,2345.0,1517.0,845.0
744.0,703.0,311.0,328.0,490.0,315.0,572.0,1250.0,2098.0,2341.0,1510.0,839.0
748.0,698.0,301.0,323.0,494.0,317.0,575.0,1250.0,2098.0,2338.0,1510.0,839.0
734.0,698.0,315.0,329.0,491.0,314.0,572.0,1247.0,2098.0,2351.0,1526.0,845.0
726.0,691.0,317.0,324.0,495.0,314.0,575.0,1250.0,2092.0,2357.0,1529.0,845.0
735.0,695.0,311.0,323.0,499.0,311.0,572.0,1250.0,2092.0,2351.0,1529.0,851.0
754.0,698.0,295.0,327.0,498.0,308.0,575.0,1257.0,2092.0,2357.0,1529.0,845.0
748.0,685.0,289.0,333.0,493.0,307.0,572.0,1253.0,2092.0,2357.0,1532.0,845.0
748.0,685.0,289.0,351.0,456.0,326.0,582.0,1263.0,2098.0,2357.0,1542.0,851.0
760.0,687.0,278.0,341.0,463.0,328.0,575.0,1250.0,2098.0,2354.0,1535.0,845.0
773.0,695.0,273.0,330.0,473.0,330.0,582.0,1257.0,2098.0,2363.0,1542.0,851.0
782.0,693.0,262.0,330.0,478.0,325.0,582.0,1257.0,2101.0,2360.0,1532.0,845.0
795.0,704.0,261.0,333.0,476.0,323.0,575.0,1257.0,2098.0,2357.0,1529.0,845.0
794.0,711.0,269.0,344.0,471.0,318.0,578.0,1272.0,2107.0,2360.0,1520.0,845.0
785.0,713.0,279.0,352.0,467.0,314.0,575.0,1294.0,2117.0,2357.0,1517.0,845.0
785.0,713.0,279.0,356.0,462.0,315.0,582.0,1310.0,2126.0,2360.0,1523.0,848.0
770.0,707.0,289.0,351.0,456.0,326.0,588.0,1319.0,2129.0,2357.0,1535.0,858.0
776.0,703.0,278.0,356.0,452.0,325.0,585.0,1338.0,2145.0,2360.0,1526.0,851.0
792.0,707.0,267.0,348.0,472.0,314.0,582.0,1338.0,2160.0,2357.0,1523.0,851.0
787.0,693.0,258.0,349.0,453.0,330.0,594.0,1341.0,2167.0,2351.0,1526.0,854.0
785.0,682.0,248.0,344.0,454.0,334.0,594.0,1325.0,2154.0,2351.0,1529.0,858.0
778.0,704.0,278.0,338.0,465.0,330.0,585.0,1282.0,2151.0,2348.0,1523.0,851.0
767.0,713.0,298.0,344.0,454.0,334.0,575.0,1244.0,2154.0,2351.0,1529.0,851.0
773.0,693.0,272.0,352.0,451.0,330.0,544.0,1203.0,2129.0,2351.0,1526.0,854.0
773.0,701.0,279.0,354.0,454.0,325.0,507.0,1138.0,2104.0,2351.0,1529.0,845.0
773.0,718.0,296.0,344.0,464.0,325.0,463.0,1060.0,2076.0,2357.0,1529.0,851.0
773.0,726.0,304.0,343.0,467.0,323.0,432.0,988.0,2048.0,2357.0,1529.0,851.0
757.0,709.0,303.0,359.0,444.0,329.0,403.0,935.0,2010.0,2351.0,1529.0,851.0
754.0,701.0,298.0,379.0,409.0,345.0,375.0,863.0,1973.0,2351.0,1523.0,851.0
748.0,698.0,301.0,363.0,423.0,348.0,338.0,757.0,1928.0,2357.0,1529.0,851.0
739.0,698.0,311.0,349.0,436.0,348.0,307.0,663.0,1872.0,2357.0,1535.0,858.0
746.0,708.0,314.0,336.0,461.0,336.0,266.0,569.0,1803.0,2373.0,1535.0,864.0
742.0,704.0,314.0,324.0,491.0,318.0,225.0,488.0,1741.0,2382.0,1542.0,870.0
760.0,702.0,293.0,334.0,475.0,324.0,172.0,407.0,1678.0,2379.0,1545.0,864.0
764.0,710.0,298.0,346.0,461.0,326.0,107.0,300.0,1622.0,2382.0,1542.0,864.0
774.0,711.0,289.0,338.0,474.0,320.0,44.0,191.0,1541.0,2373.0,1535.0,864.0
782.0,713.0,283.0,339.0,469.0,325.0,7.0,94.0,1459.0,2370.0,1535.0,864.0
784.0,710.0,278.0,340.0,462.0,330.0,0.0,32.0,1372.0,2370.0,1538.0,864.0
795.0,707.0,264.0,326.0,464.0,343.0,63.0,7.0,1303.0,2370.0,1542.0,864.0
805.0,711.0,258.0,323.0,473.0,336.0,144.0,13.0,1253.0,2363.0,1535.0,858.0
810.0,713.0,254.0,326.0,469.0,339.0,194.0,13.0,1191.0,2363.0,1535.0,858.0
812.0,712.0,252.0,336.0,458.0,340.0,241.0,13.0,1147.0,2360.0,1532.0,851.0
817.0,707.0,242.0,339.0,459.0,334.0,300.0,50.0,1103.0,2357.0,1535.0,845.0
801.0,711.0,262.0,349.0,447.0,336.0,375.0,75.0,1019.0,2360.0,1535.0,851.0
804.0,710.0,258.0,349.0,450.0,334.0,438.0,107.0,928.0,2363.0,1535.0,851.0
784.0,707.0,275.0,339.0,463.0,331.0,519.0,153.0,853.0,2357.0,1526.0,842.0
785.0,707.0,273.0,327.0,479.0,326.0,544.0,188.0,759.0,2363.0,1529.0,845.0
754.0,701.0,298.0,319.0,467.0,346.0,557.0,163.0,609.0,2363.0,1529.0,851.0
714.0,691.0,329.0,314.0,462.0,356.0,607.0,144.0,434.0,2351.0,1523.0,845.0
729.0,690.0,312.0,323.0,475.0,336.0,663.0,238.0,272.0,2354.0,1517.0,845.0
767.0,701.0,286.0,338.0,457.0,337.0,750.0,413.0,153.0,2351.0,1523.0,845.0
764.0,704.0,292.0,340.0,460.0,333.0,879.0,766.0,122.0,2357.0,1529.0,848.0
748.0,707.0,311.0,339.0,464.0,330.0,1008.0,1125.0,147.0,2357.0,1523.0,851.0
742.0,709.0,319.0,331.0,467.0,335.0,1133.0,1375.0,137.0,2360.0,1529.0,854.0
732.0,707.0,326.0,321.0,473.0,339.0,1245.0,1544.0,122.0,2363.0,1529.0,858.0
720.0,708.0,340.0,317.0,479.0,337.0,1323.0,1642.0,41.0,2357.0,1529.0,858.0
717.0,713.0,348.0,318.0,489.0,326.0,1401.0,1726.0,9.0,2357.0,1523.0,851.0
723.0,715.0,343.0,312.0,507.0,314.0,1476.0,1808.0,0.0,2357.0,1523.0,851.0
714.0,713.0,351.0,310.0,523.0,300.0,1520.0,1908.0,41.0,2357.0,1523.0,851.0
724.0,716.0,344.0,314.0,517.0,301.0,1473.0,1961.0,119.0,2354.0,1526.0,854.0
742.0,723.0,333.0,313.0,517.0,303.0,1401.0,1989.0,253.0,2363.0,1529.0,858.0
755.0,710.0,306.0,295.0,521.0,318.0,1286.0,1998.0,466.0,2363.0,1520.0,851.0
760.0,710.0,301.0,298.0,511.0,325.0,1164.0,1939.0,728.0,2363.0,1529.0,858.0
755.0,713.0,309.0,307.0,501.0,325.0,1020.0,1795.0,947.0,2354.0,1523.0,845.0
764.0,710.0,298.0,311.0,492.0,330.0,870.0,1639.0,1141.0,2351.0,1517.0,839.0
768.0,726.0,309.0,314.0,481.0,338.0,766.0,1553.0,1312.0,2354.0,1523.0,836.0
770.0,723.0,304.0,311.0,482.0,339.0,675.0,1525.0,1528.0,2351.0,1523.0,833.0
771.0,729.0,309.0,309.0,485.0,338.0,594.0,1525.0,1831.0,2357.0,1526.0,842.0
779.0,732.0,304.0,307.0,482.0,343.0,538.0,1532.0,2079.0,2357.0,1529.0,839.0
778.0,712.0,286.0,292.0,498.0,343.0,513.0,1503.0,2201.0,2357.0,1520.0,839.0
779.0,710.0,283.0,277.0,523.0,333.0,519.0,1475.0,2223.0,2363.0,1523.0,839.0
780.0,718.0,289.0,270.0,528.0,335.0,513.0,1432.0,2176.0,2354.0,1523.0,842.0
792.0,729.0,289.0,271.0,522.0,340.0,513.0,1375.0,2110.0,2351.0,1523.0,839.0
779.0,721.0,294.0,271.0,531.0,331.0,547.0,1341.0,2073.0,2357.0,1523.0,839.0
770.0,726.0,308.0,273.0,528.0,333.0,575.0,1332.0,2042.0,2357.0,1523.0,839.0
760.0,715.0,306.0,267.0,524.0,341.0,603.0,1328.0,2001.0,2360.0,1523.0,845.0
770.0,710.0,292.0,261.0,531.0,340.0,632.0,1325.0,1985.0,2363.0,1529.0,858.0
765.0,703.0,289.0,248.0,558.0,327.0,647.0,1316.0,1973.0,2366.0,1535.0,861.0
770.0,695.0,276.0,244.0,561.0,328.0,644.0,1288.0,1954.0,2363.0,1535.0,864.0
767.0,693.0,278.0,241.0,564.0,328.0,641.0,1272.0,1931.0,2370.0,1532.0,861.0
760.0,698.0,289.0,244.0,556.0,333.0,625.0,1238.0,1916.0,2370.0,1529.0,864.0
770.0,710.0,292.0,233.0,554.0,345.0,607.0,1203.0,1894.0,2366.0,1526.0,858.0
785.0,723.0,289.0,233.0,536.0,364.0,588.0,1175.0,1884.0,2363.0,1529.0,851.0
778.0,718.0,292.0,262.0,508.0,363.0,572.0,1135.0,1862.0,2363.0,1532.0,854.0
782.0,723.0,292.0,277.0,481.0,375.0,550.0,1107.0,1847.0,2357.0,1529.0,851.0
767.0,721.0,306.0,276.0,492.0,365.0,541.0,1082.0,1841.0,2360.0,1520.0,851.0
757.0,720.0,314.0,279.0,497.0,358.0,532.0,1057.0,1834.0,2363.0,1517.0,851.0
745.0,712.0,319.0,258.0,514.0,361.0,528.0,1063.0,1831.0,2357.0,1517.0,854.0
726.0,710.0,336.0,246.0,520.0,367.0,532.0,1063.0,1834.0,2351.0,1517.0,858.0
732.0,710.0,329.0,244.0,532.0,356.0,525.0,1057.0,1834.0,2354.0,1517.0,854.0
754.0,710.0,308.0,246.0,539.0,348.0,519.0,1050.0,1841.0,2357.0,1523.0,858.0
752.0,718.0,317.0,245.0,526.0,361.0,516.0,1053.0,1844.0,2354.0,1523.0,854.0
760.0,716.0,308.0,229.0,536.0,368.0,513.0,1057.0,1853.0,2351.0,1517.0,858.0
782.0,723.0,292.0,218.0,553.0,362.0,500.0,1050.0,1859.0,2348.0,1520.0,851.0
776.0,726.0,301.0,201.0,578.0,355.0,488.0,1057.0,1866.0,2351.0,1517.0,845.0
769.0,716.0,299.0,217.0,555.0,361.0,485.0,1057.0,1878.0,2341.0,1510.0,836.0
757.0,704.0,298.0,230.0,523.0,380.0,488.0,1057.0,1878.0,2338.0,1504.0,833.0
784.0,716.0,284.0,249.0,514.0,370.0,482.0,1057.0,1884.0,2341.0,1507.0,826.0
